"user_id","game_name","language","age","has_older_device_model","payment_month","total_revenue","new_mrr","new_paid_users","churn_month","churned_revenue","churned_users","back_from_churn_mrr","back_from_churn_users","expansion_mrr","contraction_mrr"
Krr8Kwf65LaX8LctHRsFWg==,game 3,ru,16,false,2022-10-01,72.36,72.36,1,,0,0,0,0,0,0
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,ru,16,false,2022-10-01,77.70,77.70,1,,0,0,0,0,0,0
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,false,2022-10-01,46.20,0,0,,0,0,0,0,27.96,0
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,17,false,2022-10-01,37.08,37.08,1,,0,0,0,0,0,0
Uen3Ap0lnrgWVWJtFCSo7g==,game 3,ru,17,false,2022-10-01,14.85,0,0,2022-11-01,14.85,1,0,0,0,-5.34
wDXJbTe2RLmAMKsPm5zZDg==,game 3,ru,17,false,2022-10-01,98.55,0,0,2022-11-01,98.55,1,0,0,74.22,0
ZmjMhgyYl6o8iFq964FEWg==,game 3,ru,17,false,2022-10-01,41.76,0,0,2022-11-01,41.76,1,0,0,0,-25.89
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,18,false,2022-10-01,56.04,0,0,,0,0,0,0,42.00,0
eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,18,false,2022-10-01,70.95,0,0,,0,0,0,0,48.03,0
GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,18,false,2022-10-01,139.68,0,0,,0,0,0,0,121.41,0
hi1ErLiMLDP0HWvMqLKv6g==,game 3,ru,18,false,2022-10-01,55.11,0,0,,0,0,0,0,0,-24.45
Ox0UcaMHdCuTLe5/JQrJMQ==,game 3,ru,18,false,2022-10-01,42.90,0,0,2022-11-01,42.90,1,42.90,1,0,0
d7kiN4CYGndV2/L4yQeZ4g==,game 3,ru,19,false,2022-10-01,60.12,0,0,,0,0,0,0,33.48,0
dUXVADLWvf2uvh+Q6TNrMw==,game 3,ru,19,false,2022-10-01,36.63,0,0,,0,0,36.63,1,0,0
K/6KHxREKTlFZXRfBNVNuQ==,game 3,ru,19,false,2022-10-01,16.83,0,0,2022-11-01,16.83,1,0,0,0,-14.70
UIYPIs8zzm4uX6+FZvTqNw==,game 3,ru,19,false,2022-10-01,14.4,14.4,1,2022-11-01,14.4,1,0,0,0,0
yH7KH2AG/PGgQiNV7uTTGg==,game 3,ru,19,false,2022-10-01,54.69,0,0,2022-11-01,54.69,1,54.69,1,0,0
"2FYEYdoJMUOtbJ6TruruWA==",game 3,ru,20,false,2022-10-01,42.84,0,0,,0,0,42.84,1,0,0
F03P4YcFbbtcWUlujjIQmQ==,game 3,ru,20,true,2022-10-01,136.86,0,0,,0,0,0,0,57.78,0
nklUUkirU5GYU5ZtNOgx8w==,game 3,ru,20,true,2022-10-01,30.57,0,0,,0,0,30.57,1,0,0
TWDA+aUZ8OPMHOtz5cPPXA==,game 3,ru,20,false,2022-10-01,13.92,0,0,,0,0,13.92,1,0,0
wjWDL/+l9D+LVt/9gNMH5Q==,game 3,ru,20,false,2022-10-01,118.62,0,0,,0,0,0,0,75.09,0
"7RkS5ikrXwWByJobMXv2sA==",game 3,ru,21,false,2022-10-01,25.89,25.89,1,,0,0,0,0,0,0
gPRMy8HkmaiyX+13OxuP/A==,game 3,ru,21,false,2022-10-01,38.22,0,0,,0,0,0,0,0,-15.30
xnLJlU804PSS9tXKmm7gZQ==,game 3,ru,21,true,2022-10-01,27.30,0,0,,0,0,0,0,0,-5.40
"7SeM1pmnTTTXfhI+x3ldng==",game 3,ru,22,false,2022-10-01,37.44,0,0,,0,0,0,0,14.73,0
cjAwQwy//1xm2O5pNRveqw==,game 3,ru,22,false,2022-10-01,74.28,74.28,1,,0,0,0,0,0,0
QoHEss2e+b385deeX2p39Q==,game 3,ru,22,false,2022-10-01,13.47,0,0,2022-11-01,13.47,1,0,0,0,-45.60
r9AjQVS2nstu5lpVmDlihA==,game 3,ru,22,false,2022-10-01,94.71,0,0,2022-11-01,94.71,1,94.71,1,0,0
"1BBMagZRq/39AV1l2rm4Iw==",game 3,ru,23,false,2022-10-01,55.80,0,0,,0,0,0,0,21.00,0
B4b6v6eUHvAVOeAQk6EEiw==,game 3,ru,23,false,2022-10-01,59.28,0,0,2022-11-01,59.28,1,0,0,14.61,0
"9IWUQ1iWPfYSSN2tWuVqMQ==",game 3,ru,24,false,2022-10-01,17.37,0,0,,0,0,0,0,1.74,0
AN9at3LlvDamqXq8dvHD4w==,game 3,ru,24,false,2022-10-01,13.83,0,0,,0,0,0,0,0,-50.10
Hamw6F2EZmJfI2glmE2NEg==,game 3,ru,24,true,2022-10-01,19.02,0,0,,0,0,0,0,0,-1.89
"1jx1AjqUwE9sbCyafQnUNQ==",game 3,ru,25,false,2022-10-01,46.98,0,0,,0,0,0,0,33.27,0
"2be8IOVjt9pzDDEVqZwIKQ==",game 3,ru,25,false,2022-10-01,27.0,27.0,1,2022-11-01,27.0,1,0,0,0,0
SyWxmJ+Ha8K2C9UJt8blVA==,game 3,ru,25,false,2022-10-01,29.67,0,0,,0,0,0,0,0,-23.34
V7J42heW8l19wiBJ8UpRyw==,game 3,ru,25,false,2022-10-01,56.64,0,0,,0,0,0,0,2.40,0
VTaIkhD9hJKcnvA6Kw5p9g==,game 3,ru,25,false,2022-10-01,40.74,0,0,,0,0,0,0,12.42,0
hJC/g1L2PFnPlGoqsvD2/g==,game 3,ru,26,false,2022-10-01,28.95,28.95,1,,0,0,0,0,0,0
ytNOQh7e6qNGQNC0T3RBxw==,game 3,ru,26,true,2022-10-01,17.82,0,0,2022-11-01,17.82,1,0,0,0,-72.27
"3KSfEl7FcP/+5FSUNXs5Aw==",game 3,ru,28,false,2022-10-01,23.31,23.31,1,2022-11-01,23.31,1,0,0,0,0
mRT725ZK68AhE3Sk9xH5cw==,game 3,ru,29,false,2022-10-01,43.68,43.68,1,,0,0,0,0,0,0
ZU1vF9G4TjB+iEZ001MU3g==,game 3,ru,29,false,2022-10-01,16.11,0,0,2022-11-01,16.11,1,16.11,1,0,0
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,ru,30,false,2022-10-01,17.16,0,0,2022-11-01,17.16,1,17.16,1,0,0
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,ru,31,false,2022-10-01,16.05,0,0,2022-11-01,16.05,1,0,0,0,-28.65
"7GE5h/3N3lcro3K9T3aujw==",game 3,ru,32,false,2022-10-01,77.64,0,0,2022-11-01,77.64,1,0,0,0,-13.23
bF11PeUgiQ6ebhHTaDNDJA==,game 3,ru,33,false,2022-10-01,18.78,18.78,1,2022-11-01,18.78,1,0,0,0,0
"06RPvlsFPCmM9ag+iSM/Ag==",game 3,ru,34,false,2022-10-01,25.74,0,0,,0,0,0,0,0,-22.98
juwM8fLyplCQTgKTP8dJgQ==,game 3,ru,34,false,2022-10-01,55.50,0,0,,0,0,0,0,5.61,0
zeu++qOqokuGcT0ghN97bQ==,game 3,ru,34,false,2022-10-01,31.8,0,0,2022-11-01,31.8,1,31.8,1,0,0
NntDesROB4ANrudTCXEScA==,game 3,ru,37,false,2022-10-01,47.79,0,0,,0,0,47.79,1,0,0
nS8ODZHVyaod50PqOekmOw==,game 3,ru,44,false,2022-10-01,12.6,12.6,1,2022-11-01,12.6,1,0,0,0,0
BTD3ZjLKfkT6ZRBT9zRwtg==,game 3,uk,14,true,2022-10-01,27.00,0,0,,0,0,27.00,1,0,0
GEAVJz1gd3SThbDZR01fcA==,game 3,uk,14,false,2022-10-01,26.22,0,0,2022-11-01,26.22,1,0,0,0,-33.84
MSxDpyVU8A+9Wgmnb8b1IQ==,game 3,uk,14,false,2022-10-01,68.58,0,0,,0,0,0,0,41.04,0
prNQwR2IPPsvGpFgOpcGaQ==,game 3,uk,14,false,2022-10-01,47.46,0,0,2022-11-01,47.46,1,47.46,1,0,0
WRx4ye0bvLc4925ketwxzQ==,game 3,uk,14,false,2022-10-01,19.8,19.8,1,,0,0,0,0,0,0
XD0CalOV926o6zGoOAKfVA==,game 3,uk,14,true,2022-10-01,12.75,12.75,1,2022-11-01,12.75,1,0,0,0,0
YC2fZQTQXV2UR1/WHDrVqw==,game 3,uk,14,false,2022-10-01,33.54,33.54,1,,0,0,0,0,0,0
Cabfx2Uhcg6oOXYHLUa+rg==,game 3,uk,15,true,2022-10-01,18.84,18.84,1,2022-11-01,18.84,1,0,0,0,0
DAMO0tILVRlXZhYONdvs0Q==,game 3,uk,15,false,2022-10-01,70.62,0,0,2022-11-01,70.62,1,0,0,16.47,0
HxWcXHURvvtOJkrXAcDxQg==,game 3,uk,15,false,2022-10-01,38.40,0,0,,0,0,0,0,0,-4.32
q8UcdT1sZCl07AqhDVz5ZA==,game 3,uk,15,false,2022-10-01,33.0,0,0,2022-11-01,33.0,1,0,0,0,-28.98
unoAVprNoepzjDQwQzWj6A==,game 3,uk,15,false,2022-10-01,36.75,36.75,1,2022-11-01,36.75,1,0,0,0,0
Y/nf8iBu/UCaNAuIRRjVwA==,game 3,uk,15,false,2022-10-01,43.53,0,0,2022-11-01,43.53,1,0,0,23.37,0
"2onLVyXEEj2aH+D4N9ldYQ==",game 3,uk,16,false,2022-10-01,42.72,0,0,,0,0,42.72,1,0,0
"3KHhqZr7/1n2+bTP13WuXA==",game 3,uk,16,false,2022-10-01,29.22,0,0,2022-11-01,29.22,1,0,0,0,-19.05
"7zai/c69uF/NhB95HgKuYw==",game 3,uk,16,false,2022-10-01,22.77,0,0,,0,0,0,0,0,-25.71
crKNTIblJ0113SKEtSJQHw==,game 3,uk,16,false,2022-10-01,21.24,0,0,,0,0,0,0,0,-30.33
dpfu6t8G4blqMn55KM8bSg==,game 3,uk,16,false,2022-10-01,112.20,0,0,,0,0,0,0,50.64,0
FbbhrtuL39vfmatF2ObVfA==,game 3,uk,16,false,2022-10-01,114.09,0,0,,0,0,0,0,71.49,0
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,uk,16,false,2022-10-01,86.01,0,0,,0,0,0,0,0,-10.65
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,uk,16,false,2022-10-01,152.43,0,0,,0,0,152.43,1,0,0
lx3SsUV7NOrv93tCexVp5A==,game 3,uk,16,false,2022-10-01,29.85,0,0,2022-11-01,29.85,1,0,0,6.00,0
SwiAKdzn0b+A4XegM5x0Hw==,game 3,uk,16,false,2022-10-01,42.03,0,0,,0,0,0,0,0,-0.24
UNcp1RmIObUiGNqLDHjNVw==,game 3,uk,16,false,2022-10-01,38.1,0,0,2022-11-01,38.1,1,0,0,0,-31.74
W6fRYNhsTNHQkvkoFEUaVQ==,game 3,uk,16,false,2022-10-01,36.03,0,0,2022-11-01,36.03,1,0,0,0,-7.47
yFNWN0sYyxkSJ+yLRq1WqA==,game 3,uk,16,false,2022-10-01,34.35,0,0,,0,0,0,0,0,-79.92
"7ew71UmoMb73L41PM/YL/w==",game 3,uk,17,false,2022-10-01,13.74,0,0,,0,0,0,0,0,-31.41
HQB3hZuYcu0z8jVIl5bbug==,game 3,uk,17,false,2022-10-01,61.80,61.80,1,,0,0,0,0,0,0
k+mv8oxK5y+607GU9LGO+A==,game 3,uk,17,false,2022-10-01,49.65,49.65,1,,0,0,0,0,0,0
Q6BQCpZ1b6I15evvHZ6xYA==,game 3,uk,17,false,2022-10-01,27.18,27.18,1,,0,0,0,0,0,0
UFVjte0RzYKTngAiVvjqPQ==,game 3,uk,17,false,2022-10-01,22.65,0,0,,0,0,0,0,3.24,0
"4EiWC2ewiX2A7i9NuBAefQ==",game 3,uk,18,true,2022-10-01,57.39,0,0,,0,0,0,0,38.70,0
/70HXakPPmIGA9K58CIOug==,game 3,uk,18,false,2022-10-01,15.48,15.48,1,,0,0,0,0,0,0
Bcs3CbYx2EpbL9otxlEUmg==,game 3,uk,18,true,2022-10-01,96.84,0,0,2022-11-01,96.84,1,0,0,20.82,0
c5qsNfxhW80Ws3aBXDa1nA==,game 3,uk,18,false,2022-10-01,83.16,0,0,,0,0,0,0,11.34,0
ICBVvRc9TR+qF7IoBfEWsQ==,game 3,uk,18,true,2022-10-01,80.73,0,0,,0,0,0,0,38.82,0
iFFApiXZ2wPdS666BLpKZw==,game 3,uk,18,false,2022-10-01,15.48,0,0,2022-11-01,15.48,1,0,0,0,-38.46
RiIlY436bXNX8MIW9vUaAQ==,game 3,uk,18,true,2022-10-01,23.52,0,0,2022-11-01,23.52,1,0,0,0,-55.56
V1hFT6jms7MK4yi6EFdt6A==,game 3,uk,18,true,2022-10-01,33.09,0,0,,0,0,0,0,0.99,0
v9uJC6CIm0KR00+LpWQUBg==,game 3,uk,18,false,2022-10-01,34.62,0,0,,0,0,0,0,16.41,0
Vn7Z6/B2x4f/w8R6xVfw5w==,game 3,uk,18,false,2022-10-01,67.08,0,0,2022-11-01,67.08,1,0,0,0,-5.46
WHwqHTWZHdOrSBFh/vackQ==,game 3,uk,18,false,2022-10-01,66.84,0,0,2022-11-01,66.84,1,0,0,53.64,0
"6We7zBO7mVbNxGEl/xPKVg==",game 3,uk,19,false,2022-10-01,151.68,0,0,,0,0,0,0,110.13,0
D0sawvsyqnyUMXNy+aXo7Q==,game 3,uk,19,false,2022-10-01,72.69,72.69,1,2022-11-01,72.69,1,0,0,0,0
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,uk,19,false,2022-10-01,15.48,15.48,1,,0,0,0,0,0,0
fvYhEtD56gROaXqCi9/z/Q==,game 3,uk,19,false,2022-10-01,67.17,0,0,,0,0,0,0,14.85,0
HWpnvfSvYzUsQCcCKhetIg==,game 3,uk,19,false,2022-10-01,67.02,0,0,,0,0,0,0,30.12,0
lHTzlMgVj6HJZc31yCCDng==,game 3,uk,19,false,2022-10-01,46.29,46.29,1,,0,0,0,0,0,0
nfIwLLLuemHymdg1HYidrA==,game 3,uk,19,false,2022-10-01,72.78,72.78,1,,0,0,0,0,0,0
q+yzIb2a/avnS9k89SDQVw==,game 3,uk,19,true,2022-10-01,19.65,0,0,,0,0,19.65,1,0,0
tBFTAZra3r5TkHhDubnYyg==,game 3,uk,19,false,2022-10-01,91.86,91.86,1,,0,0,0,0,0,0
UuQtA3rK0dpF7TttUoIAyg==,game 3,uk,19,false,2022-10-01,21.81,21.81,1,,0,0,0,0,0,0
ymEApWLjh3I9oLJnWIBHFA==,game 3,uk,19,false,2022-10-01,17.7,0,0,2022-11-01,17.7,1,0,0,0,-15.57
"1tIsLi6U0zW1RIuaViNanA==",game 3,uk,20,false,2022-10-01,29.25,0,0,,0,0,0,0,0,-4.11
"787jk0VnxM8/sv/0TkvO6A==",game 3,uk,20,false,2022-10-01,34.92,0,0,,0,0,0,0,0,-15.69
cOCixiBbcAHemYgbNdoTcw==,game 3,uk,20,false,2022-10-01,66.09,0,0,,0,0,0,0,23.28,0
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,uk,20,false,2022-10-01,38.85,0,0,,0,0,0,0,0,-11.10
jVhb69DTRT5TSWYEiUrlbg==,game 3,uk,20,false,2022-10-01,78.48,0,0,,0,0,0,0,36.09,0
lJW2nxFOiXDfsmSrwGsFQw==,game 3,uk,20,false,2022-10-01,23.79,0,0,2022-11-01,23.79,1,0,0,0,-42.54
MAkig8NeMsTs73r6K0uDpA==,game 3,uk,20,false,2022-10-01,48.27,0,0,,0,0,0,0,33.72,0
qEF/fPDQLJPXIx6RiSIP1A==,game 3,uk,20,false,2022-10-01,17.67,0,0,,0,0,0,0,0,-59.37
va4krMfpHwzELV/AUI7WHQ==,game 3,uk,20,false,2022-10-01,58.20,0,0,2022-11-01,58.20,1,0,0,13.95,0
wA+Rd++M6EKUppqQeb+pTw==,game 3,uk,20,false,2022-10-01,31.92,0,0,,0,0,0,0,19.77,0
xSi5UajdkNHXppWOTm6g8w==,game 3,uk,20,false,2022-10-01,155.16,0,0,,0,0,0,0,87.60,0
"7vnYIRqjBNlAyBbtPg02tQ==",game 3,uk,21,false,2022-10-01,158.16,0,0,,0,0,0,0,84.87,0
B8zuTsAC2iJ98u2nlv/fUw==,game 3,uk,21,true,2022-10-01,56.28,0,0,2022-11-01,56.28,1,56.28,1,0,0
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,uk,21,false,2022-10-01,111.36,0,0,,0,0,0,0,88.23,0
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,uk,21,false,2022-10-01,33.69,0,0,,0,0,0,0,4.35,0
K5c4Zypq0/6iQYmv/Dqm5A==,game 3,uk,21,false,2022-10-01,24.96,24.96,1,,0,0,0,0,0,0
MJrNeNCAIVBe/OSRGhrelw==,game 3,uk,21,true,2022-10-01,69.78,69.78,1,2022-11-01,69.78,1,0,0,0,0
ORSvkhCut21rsk0cVtJfJA==,game 3,uk,21,false,2022-10-01,47.61,0,0,,0,0,0,0,0,-98.64
RoTHCVmIeMQXudXxn3ykNw==,game 3,uk,21,false,2022-10-01,32.85,0,0,2022-11-01,32.85,1,0,0,0,-2.70
"1KzlDBp5hORL7Y5PBaB+0g==",game 3,uk,22,false,2022-10-01,77.19,0,0,,0,0,0,0,18.99,0
Np8MbaAllrt9d2F+g1ZvJQ==,game 3,uk,22,false,2022-10-01,53.82,0,0,,0,0,0,0,0,-67.20
OAAGTJfPU2ECPJT1KYm2ZQ==,game 3,uk,22,false,2022-10-01,17.64,0,0,,0,0,0,0,0,-4.50
pLOCMIX+imLIzoDehgdOPA==,game 3,uk,22,false,2022-10-01,46.80,0,0,,0,0,0,0,0,-63.09
xVwGwMaEG1yZydv5VIfEQA==,game 3,uk,22,false,2022-10-01,47.22,0,0,,0,0,0,0,0,-15.75
"2Tm77AxZ7h7oCNKgCgMpnQ==",game 3,uk,23,false,2022-10-01,21.87,0,0,,0,0,0,0,9.75,0
An7gG7hfETivAjfokQv3Ww==,game 3,uk,23,false,2022-10-01,18.9,0,0,,0,0,0,0,0,-28.62
bZDMuXKM3RFajmZa/yIpsw==,game 3,uk,23,false,2022-10-01,91.83,0,0,2022-11-01,91.83,1,0,0,77.28,0
geIiJ1L04w2qAE0qzQUb2g==,game 3,uk,23,false,2022-10-01,37.17,0,0,,0,0,0,0,14.25,0
LO9NuZYI6zP2HXEBAS4wpw==,game 3,uk,23,false,2022-10-01,29.31,0,0,,0,0,0,0,13.53,0
S0TSw0AJ4KdmgXzAzX0p5Q==,game 3,uk,23,false,2022-10-01,19.29,19.29,1,2022-11-01,19.29,1,0,0,0,0
TamEW7rhOwxDSDgAWZHDnQ==,game 3,uk,23,false,2022-10-01,12.0,12.0,1,,0,0,0,0,0,0
WMcncRFNp4e91e/Y3CwEvQ==,game 3,uk,23,false,2022-10-01,19.74,0,0,,0,0,0,0,0,-37.32
Wua5DlzLb2yNeSrcG9Xi3g==,game 3,uk,23,false,2022-10-01,26.28,0,0,2022-11-01,26.28,1,0,0,8.61,0
"6NexxpTuLaFmuoksJ0l8rg==",game 3,uk,24,false,2022-10-01,19.17,19.17,1,2022-11-01,19.17,1,0,0,0,0
"72brUr/DKItStlTen5pHYg==",game 3,uk,24,false,2022-10-01,31.98,0,0,,0,0,0,0,13.68,0
A1qVjssGQ+ZUWZu3Z5DzTA==,game 3,uk,24,false,2022-10-01,65.43,0,0,2022-11-01,65.43,1,0,0,45.87,0
eoqO46DzxSrKA2rredUNyQ==,game 3,uk,24,false,2022-10-01,189.12,0,0,2022-11-01,189.12,1,0,0,175.23,0
nPrRQwP3UZo2KBlM2mJ8fg==,game 3,uk,24,false,2022-10-01,60.03,0,0,,0,0,0,0,42.87,0
VGEh7S+cxW9PT7H8KNgEGQ==,game 3,uk,24,false,2022-10-01,158.67,0,0,,0,0,0,0,0,-61.41
WDsSR+yQGqoMMBfCxqkZlw==,game 3,uk,24,false,2022-10-01,71.91,0,0,,0,0,71.91,1,0,0
zSepnWFgLH0tQb1s4mxKZQ==,game 3,uk,24,false,2022-10-01,48.63,0,0,,0,0,0,0,8.76,0
"0afix9qVNfU3GJY1n0QGkw==",game 3,uk,25,false,2022-10-01,13.23,0,0,2022-11-01,13.23,1,0,0,0,-19.05
"3Xuq0acIoGEgw19qflIoog==",game 3,uk,25,false,2022-10-01,30.9,0,0,2022-11-01,30.9,1,0,0,0,-3.42
BLnx9pj0y+SVkckLR/01qw==,game 3,uk,25,false,2022-10-01,85.20,0,0,,0,0,0,0,43.65,0
dVTYjVpXbOM/sOgCq4CV0g==,game 3,uk,25,false,2022-10-01,75.54,0,0,,0,0,0,0,0,-51.66
EPRgsEIjWdzmRbzsHZ48zg==,game 3,uk,25,false,2022-10-01,130.77,0,0,,0,0,0,0,68.61,0
fq8oNQ55zdVqL3GK0IjuYg==,game 3,uk,25,false,2022-10-01,31.74,31.74,1,2022-11-01,31.74,1,0,0,0,0
G073LR6lQoatStpZMzNVOQ==,game 3,uk,25,false,2022-10-01,16.65,0,0,,0,0,0,0,0,-18.45
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,uk,25,true,2022-10-01,23.1,0,0,,0,0,0,0,4.98,0
Jp0hnV9XOJGVV5jpFhlqgQ==,game 3,uk,25,false,2022-10-01,46.89,0,0,,0,0,46.89,1,0,0
orbgZNBGuhZZx63HTAbyIw==,game 3,uk,25,false,2022-10-01,35.76,0,0,2022-11-01,35.76,1,0,0,0,-18.69
p0Ysy5XSVvKlZbKqzjyJgQ==,game 3,uk,25,false,2022-10-01,39.69,0,0,2022-11-01,39.69,1,39.69,1,0,0
VAduzk1Og0uicXfMLD3VbQ==,game 3,uk,25,false,2022-10-01,80.04,0,0,2022-11-01,80.04,1,0,0,0,-41.97
Vtl1tAkN8ajIRaOwKulKyQ==,game 3,uk,25,false,2022-10-01,42.0,42.0,1,,0,0,0,0,0,0
xU11jJIA4UIYu7pmqJ4kvg==,game 3,uk,25,false,2022-10-01,32.1,0,0,,0,0,32.1,1,0,0
"9I0ppB2UxsJPIO8BpHQfEw==",game 3,uk,26,false,2022-10-01,16.17,16.17,1,,0,0,0,0,0,0
dQAFHVkiiCKfawYALbHZeA==,game 3,uk,26,false,2022-10-01,18.0,0,0,2022-11-01,18.0,1,18.0,1,0,0
ux4Q9iTbOyaU1c/0SKvF7w==,game 3,uk,26,false,2022-10-01,12.03,12.03,1,,0,0,0,0,0,0
WSQTlRZJRg4Rb+rqe56nJg==,game 3,uk,26,false,2022-10-01,32.13,0,0,,0,0,0,0,1.62,0
bBOj8UKjraXzMIPrGBdCrQ==,game 3,uk,28,false,2022-10-01,12.21,0,0,,0,0,0,0,0,-16.86
iFnn4bfYgNs8OS5MCcLjeA==,game 3,uk,28,false,2022-10-01,61.77,0,0,,0,0,0,0,33.84,0
BDvlXttM/hbupcLic+5ZWg==,game 3,uk,29,false,2022-10-01,12.9,0,0,,0,0,0,0,0,-28.65
dSGXNzIxO3joRVr1Eem+WQ==,game 3,uk,29,false,2022-10-01,13.23,0,0,2022-11-01,13.23,1,0,0,0,-2.49
wRHnn4opzbqIBjFFNpBJtw==,game 3,uk,29,false,2022-10-01,13.59,0,0,,0,0,13.59,1,0,0
BE42Fj9cBAbbch80IpA8Dw==,game 3,uk,30,false,2022-10-01,47.22,0,0,,0,0,0,0,31.65,0
jQW6YmVUlZdePPY7F9NgMg==,game 3,uk,30,false,2022-10-01,40.92,0,0,,0,0,0,0,28.80,0
+osJakLn8jv4bzFmPieelw==,game 3,uk,30,false,2022-10-01,21.06,0,0,,0,0,0,0,0,-22.86
"0A5RkQrm+GBgG7KSFk/xhw==",game 3,uk,31,false,2022-10-01,35.73,0,0,,0,0,0,0,0.24,0
BOcGlFXXESDUbttxDzQIQw==,game 3,uk,32,false,2022-10-01,58.14,0,0,,0,0,0,0,0,-41.31
mEtO8F+CRPGmaJ8SHa7BbA==,game 3,uk,32,false,2022-10-01,31.17,0,0,,0,0,0,0,4.05,0
MRcEXu/KG95hsIyJM/816A==,game 3,uk,32,false,2022-10-01,32.10,0,0,,0,0,0,0,17.43,0
sQqTFx1o31w2foAIr2LKNw==,game 3,uk,32,false,2022-10-01,16.86,0,0,2022-11-01,16.86,1,0,0,0,-32.88
dxXTsxsoGNYPn+1rVBAUww==,game 3,uk,33,false,2022-10-01,18.21,0,0,2022-11-01,18.21,1,0,0,2.16,0
XqdSNtx2TLDI6FMex45KTw==,game 3,uk,33,false,2022-10-01,17.13,0,0,2022-11-01,17.13,1,0,0,0,-1.41
yZ1P1v1eYIbyD5wRy0chGw==,game 3,uk,33,false,2022-10-01,17.64,0,0,,0,0,0,0,2.73,0
PzG6g7FMYUPp0RMvXhfesQ==,game 3,uk,34,false,2022-10-01,19.23,0,0,,0,0,0,0,0,-17.22
VzxrkGURuahRUx/43mjAFQ==,game 3,uk,37,false,2022-10-01,12.33,0,0,2022-11-01,12.33,1,12.33,1,0,0
Veep00i4vvZbTAVD6GMoiA==,game 3,uk,38,false,2022-10-01,126.84,0,0,,0,0,0,0,77.31,0
+XPKfmhBmI2NdGQ96Iaysg==,game 3,uk,38,false,2022-10-01,16.35,0,0,2022-11-01,16.35,1,0,0,0,-5.52
mq7MyR1XHK5rM4mgtKjsgg==,game 3,uk,40,false,2022-10-01,12.51,12.51,1,2022-11-01,12.51,1,0,0,0,0
RwtKwrRSrVpyAMRaDyhr8g==,game 3,uk,44,false,2022-10-01,34.44,0,0,2022-11-01,34.44,1,0,0,19.23,0
IS/yKhM20myJT0Ua+1Rk1w==,game 1,uk,26,false,2022-11-01,30.54,30.54,1,2022-12-01,30.54,1,0,0,0,0
e/6IajqZ922YY1rh2ErMJQ==,game 3,en,25,false,2022-11-01,376.56,0,0,,0,0,0,0,327.48,0
AuJNw7SH8b7lM4j46bNr8A==,game 3,en,28,false,2022-11-01,122.97,0,0,,0,0,0,0,97.20,0
gxZPbCoYIu8slavUm05KGA==,game 3,ru,14,false,2022-11-01,29.22,0,0,,0,0,0,0,14.31,0
zPcHw1fZkSGh7nJeVe2QYw==,game 3,ru,14,true,2022-11-01,32.16,32.16,1,,0,0,0,0,0,0
"7BqUeLmbiug63XrWs2+ZQQ==",game 3,ru,15,false,2022-11-01,22.41,0,0,,0,0,0,0,0,-104.67
zmZPan/KZoyrIR2r/SvLdA==,game 3,ru,15,false,2022-11-01,130.02,0,0,,0,0,0,0,73.44,0
+Awa0l8QDZ6iKBSRiA6dRQ==,game 3,ru,16,false,2022-11-01,43.08,0,0,2022-12-01,43.08,1,0,0,0,-26.82
GetHmCsisRTAnwhuBEMa9Q==,game 3,ru,16,false,2022-11-01,119.55,119.55,1,,0,0,0,0,0,0
Krr8Kwf65LaX8LctHRsFWg==,game 3,ru,16,false,2022-11-01,65.40,0,0,,0,0,0,0,0,-6.96
mzGpnrpyuOB+qfwTJ0XliQ==,game 3,ru,16,false,2022-11-01,42.57,0,0,,0,0,0,0,0,-35.13
b6lW5fOrJiJUE7dwhEp9VQ==,game 3,ru,17,false,2022-11-01,102.18,0,0,,0,0,0,0,55.98,0
BbnuW+2kIgxo7dxg5BBIeQ==,game 3,ru,17,false,2022-11-01,53.07,0,0,,0,0,0,0,15.99,0
"2KL9Q4TKLCcD4cngwhx6Dg==",game 3,ru,18,false,2022-11-01,24.84,0,0,2022-12-01,24.84,1,0,0,0,-31.20
eCd4MBHIR4qUWapg05TFLQ==,game 3,ru,18,false,2022-11-01,12.93,0,0,2022-12-01,12.93,1,0,0,0,-58.02
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,ru,18,false,2022-11-01,22.14,0,0,2022-12-01,22.14,1,22.14,1,0,0
fDgyPW0yy0+9ietMvl0vmA==,game 3,ru,18,false,2022-11-01,34.71,0,0,2022-12-01,34.71,1,34.71,1,0,0
GOl6BQXsy0zvbvIWIoKEQw==,game 3,ru,18,false,2022-11-01,53.49,0,0,2022-12-01,53.49,1,0,0,0,-86.19
